801F02000010,11,2016-12-07T05:45:01Z
74DA38A86962,44,2016-12-05T08:55:00Z
74DA38A86960,24,2016-12-07T05:45:01Z
74DA38A8695E,32,2016-12-07T05:45:01Z
74DA38A8695C,27,2016-12-07T05:45:01Z
74DA38A8695A,18,2016-12-07T05:45:01Z
74DA38A86958,32,2016-12-07T05:45:01Z
74DA38A86956,30,2016-12-07T05:45:01Z
74DA38A86954,30,2016-12-07T05:45:01Z
74DA38A86952,42,2016-12-07T05:45:01Z
74DA38A86950,23,2016-12-07T05:45:01Z
74DA38A8694C,23,2016-12-07T05:45:01Z
74DA38A8694A,31,2016-12-07T05:45:01Z
74DA38A86948,42,2016-12-07T05:45:01Z
74DA38A86946,16,2016-12-07T05:45:01Z
74DA38A86944,29,2016-12-07T05:45:01Z
74DA38A86942,14,2016-12-07T05:45:01Z
74DA38A86940,8,2016-12-06T04:10:00Z
74DA38A8693E,38,2016-12-07T05:45:01Z
74DA38A8693C,17,2016-12-07T05:45:01Z
74DA38A8693A,21,2016-12-07T05:45:01Z
74DA38A86938,45,2016-12-07T05:45:01Z
74DA38A86934,18,2016-12-07T05:45:01Z
74DA38A86932,30,2016-12-07T05:45:01Z
74DA38A8692C,20,2016-12-07T05:45:01Z
74DA38A8692A,30,2016-12-07T05:45:01Z
74DA38A86928,29,2016-12-07T05:45:01Z
74DA38A86926,29,2016-12-07T05:45:01Z
74DA38A86922,28,2016-12-07T05:45:01Z
74DA38A86920,40,2016-12-07T05:45:01Z
74DA38A8691E,35,2016-12-07T05:45:01Z
74DA38A8691C,30,2016-12-07T05:45:01Z
74DA38A8691A,16,2016-12-07T05:45:01Z
74DA38A86918,43,2016-12-07T05:45:01Z
74DA38A86916,28,2016-12-07T05:45:01Z
74DA38A86914,37,2016-12-07T05:45:01Z
74DA38A86910,30,2016-12-07T05:45:01Z
74DA38A8690E,19,2016-12-07T05:45:01Z
74DA38A8690C,19,2016-12-07T03:50:00Z
74DA38A8690A,18,2016-12-07T05:45:01Z
74DA38A86908,13,2016-12-07T05:45:01Z
74DA38A86906,19,2016-12-07T05:45:01Z
74DA38A86902,16,2016-12-07T05:45:01Z
74DA38A86900,34,2016-12-07T05:45:01Z
74DA38A7952C,21,2016-12-07T05:45:01Z
74DA38A7794C,9,2016-12-07T05:45:01Z
74DA389B9A74,0,2016-12-07T05:45:01Z
74DA3895E14C,39,2016-12-07T05:45:01Z
74DA3895E142,23,2016-12-07T05:45:01Z
74DA3895E0E2,49,2016-12-06T17:45:00Z
74DA3895E0DE,30,2016-12-07T05:45:01Z
74DA3895E0DC,30,2016-12-07T05:45:01Z
74DA3895E0BE,39,2016-12-07T05:45:01Z
74DA3895E0B0,34,2016-12-07T05:45:01Z
74DA3895E0AE,37,2016-12-07T05:45:01Z
74DA3895E0AC,29,2016-12-07T05:45:01Z
74DA3895E0A8,46,2016-12-06T16:25:00Z
74DA3895E0A6,31,2016-12-07T05:45:01Z
74DA3895E0A4,33,2016-12-07T05:45:01Z
74DA3895E09C,23,2016-12-07T05:45:01Z
74DA3895E09A,3,2016-12-01T23:10:00Z
74DA3895E098,34,2016-12-07T05:45:01Z
74DA3895E096,19,2016-12-07T05:45:01Z
74DA3895E078,38,2016-12-07T05:45:01Z
74DA3895E076,53,2016-12-07T05:45:01Z
74DA3895E074,45,2016-12-07T05:45:01Z
74DA3895E072,33,2016-12-07T05:45:01Z
74DA3895E070,37,2016-12-07T05:45:01Z
74DA3895E06E,42,2016-12-07T05:45:01Z
74DA3895E068,77,2016-12-07T05:45:01Z
74DA3895E04C,84,2016-12-07T05:45:01Z
74DA3895DFF6,67,2016-12-07T05:45:01Z
74DA3895DFD0,34,2016-12-07T05:45:01Z
74DA3895DFCE,81,2016-12-07T05:45:01Z
74DA3895DFCC,29,2016-12-01T13:10:00Z
74DA3895DFCA,72,2016-12-07T05:45:01Z
74DA3895DFC8,62,2016-12-07T01:25:00Z
74DA3895DFC6,42,2016-12-07T05:45:01Z
74DA3895DFC4,33,2016-12-07T05:45:01Z
74DA3895DFBE,0,2016-12-07T05:45:01Z
74DA3895DFBC,12,2016-11-29T16:15:01Z
74DA3895DFB6,39,2016-12-07T05:45:01Z
74DA3895DFB4,41,2016-12-07T05:45:01Z
74DA3895DFB2,50,2016-12-06T09:15:00Z
74DA3895DFB0,37,2016-12-07T05:45:01Z
74DA3895DFAA,32,2016-12-07T05:45:01Z
74DA3895DFA6,38,2016-12-07T05:45:01Z
74DA3895DFA4,40,2016-12-07T05:45:01Z
74DA3895DFA2,36,2016-12-07T05:45:01Z
74DA3895DF9E,25,2016-12-07T05:45:01Z
74DA3895DF9C,40,2016-12-07T05:45:01Z
74DA3895C5B4,33,2016-12-07T05:45:01Z
74DA3895C5B0,57,2016-12-06T03:45:01Z
74DA3895C5AE,52,2016-12-06T03:45:01Z
74DA3895C5AA,52,2016-12-06T03:50:01Z
74DA3895C5A8,52,2016-12-06T03:50:01Z
74DA3895C5A2,57,2016-12-06T03:50:01Z
74DA3895C598,34,2016-12-07T05:45:01Z
74DA3895C596,42,2016-12-07T05:45:01Z
74DA3895C590,38,2016-12-07T05:45:01Z
74DA3895C58E,37,2016-12-07T05:45:01Z
74DA3895C588,40,2016-12-07T05:45:01Z
74DA3895C57E,39,2016-12-07T05:45:01Z
74DA3895C576,38,2016-12-07T05:45:01Z
74DA3895C572,36,2016-12-07T05:45:01Z
74DA3895C560,40,2016-12-07T05:45:01Z
74DA3895C55E,35,2016-12-07T05:45:01Z
74DA3895C55C,34,2016-12-07T05:45:01Z
74DA3895C55A,43,2016-12-07T05:45:01Z
74DA3895C54C,38,2016-12-07T05:45:01Z
74DA3895C54A,57,2016-12-07T05:45:01Z
74DA3895C540,51,2016-12-05T12:55:00Z
74DA3895C524,40,2016-12-07T05:45:01Z
74DA3895C514,52,2016-12-06T03:50:01Z
74DA3895C502,52,2016-12-06T03:45:01Z
74DA3895C4F2,48,2016-12-06T03:35:01Z
74DA3895C4F0,53,2016-12-06T03:50:01Z
74DA3895C4EC,53,2016-12-06T03:50:01Z
74DA3895C4EA,48,2016-12-06T03:30:01Z
74DA3895C4E8,52,2016-12-06T03:50:01Z
74DA3895C4E6,45,2016-12-06T03:50:01Z
74DA3895C4CE,42,2016-12-06T17:20:01Z
74DA3895C4CC,49,2016-12-06T03:40:00Z
74DA3895C4A8,54,2016-12-06T03:50:01Z
74DA3895C488,47,2016-12-06T03:45:01Z
74DA3895C486,49,2016-12-06T03:50:01Z
74DA3895C482,45,2016-12-06T03:50:01Z
74DA3895C47E,53,2016-12-06T03:40:00Z
74DA3895C47C,48,2016-12-06T03:50:01Z
74DA3895C46C,55,2016-12-06T03:45:01Z
74DA3895C466,39,2016-12-07T05:45:01Z
74DA3895C45A,54,2016-12-06T03:45:01Z
74DA3895C458,51,2016-12-06T03:40:00Z
74DA3895C446,49,2016-12-07T05:45:01Z
74DA3895C442,10,2016-12-07T05:45:01Z
74DA3895C440,75,2016-12-07T05:45:01Z
74DA3895C43E,1,2016-12-07T05:45:01Z
74DA3895C43A,52,2016-12-06T03:45:01Z
74DA3895C438,15,2016-12-07T04:25:00Z
74DA3895C436,34,2016-12-07T05:45:01Z
74DA3895C434,49,2016-12-06T03:50:01Z
74DA3895C432,55,2016-12-06T03:45:01Z
74DA3895C430,51,2016-12-06T03:45:01Z
74DA3895C42E,19,2016-12-07T05:45:01Z
74DA3895C41E,5,2016-12-07T05:45:01Z
74DA3895C41A,37,2016-12-07T05:45:01Z
74DA3895C418,37,2016-12-07T05:45:01Z
74DA3895C416,47,2016-12-06T03:45:01Z
74DA3895C410,37,2016-12-07T05:45:01Z
74DA3895C40E,33,2016-12-07T05:45:01Z
74DA3895C40A,28,2016-12-07T05:45:01Z
74DA3895C408,52,2016-12-06T03:50:01Z
74DA3895C406,14,2016-12-07T05:45:01Z
74DA3895C3FE,41,2016-12-07T01:30:00Z
74DA3895C3FC,52,2016-12-06T03:50:01Z
74DA3895C3F0,33,2016-12-07T05:45:01Z
74DA3895C3EC,39,2016-12-07T05:45:01Z
74DA3895C3EA,44,2016-12-07T05:45:01Z
74DA3895C3E8,39,2016-12-07T05:45:01Z
74DA3895C3E4,47,2016-12-06T03:45:01Z
74DA3895C3E2,37,2016-12-07T05:45:01Z
74DA3895C3DC,32,2016-12-07T05:45:01Z
74DA3895C3D8,54,2016-12-06T03:50:01Z
74DA3895C3CC,37,2016-12-07T05:45:01Z
74DA3895C3CA,32,2016-12-07T05:45:01Z
74DA3895C3C6,51,2016-12-06T03:45:01Z
74DA3895C3C4,52,2016-12-06T03:45:01Z
74DA3895C3C0,42,2016-12-07T05:45:01Z
74DA3895C3BE,39,2016-12-07T05:45:01Z
74DA3895C3BA,48,2016-12-06T03:50:01Z
74DA3895C3B8,33,2016-12-07T05:45:01Z
74DA3895C3B6,54,2016-12-06T03:45:01Z
74DA3895C3B4,32,2016-12-07T05:45:01Z
74DA3895C3B2,12,2016-12-07T05:45:01Z
74DA3895C3B0,53,2016-12-06T03:50:01Z
74DA3895C3AE,41,2016-12-07T05:45:01Z
74DA3895C3AC,36,2016-12-07T05:45:01Z
74DA3895C3A0,50,2016-12-06T03:45:01Z
74DA3895C39E,49,2016-12-07T05:45:01Z
74DA3895C39A,37,2016-12-02T12:55:00Z
74DA3895C398,54,2016-12-07T05:45:01Z
74DA3895C396,23,2016-12-07T05:45:01Z
74DA3895C394,37,2016-12-07T05:45:01Z
74DA3895C392,35,2016-12-07T05:45:01Z
74DA3895C38E,33,2016-12-07T05:45:01Z
74DA3895C38C,35,2016-12-07T05:45:01Z
74DA3895C38A,45,2016-12-07T05:45:01Z
74DA3895C376,36,2016-12-07T05:45:01Z
74DA3895C372,67,2016-12-07T05:45:01Z
74DA3895C36E,13,2016-12-07T04:30:00Z
74DA3895C36C,14,2016-12-07T04:30:00Z
74DA3895C368,45,2016-12-07T05:45:01Z
74DA3895C366,44,2016-12-07T05:45:01Z
74DA3895C362,36,2016-12-07T05:45:01Z
74DA3895C35E,40,2016-12-07T05:45:01Z
74DA3895C358,18,2016-11-30T09:45:00Z
74DA3895C356,83,2016-12-07T05:40:00Z
74DA3895C354,20,2016-12-07T05:45:01Z
74DA3895C348,37,2016-12-07T05:45:01Z
74DA3895C346,33,2016-12-07T05:45:01Z
74DA3895C344,36,2016-12-05T18:15:00Z
74DA3895C342,42,2016-12-04T11:40:00Z
74DA3895C33C,51,2016-12-06T03:20:00Z
74DA3895C33A,61,2016-12-06T03:05:00Z
74DA3895C338,48,2016-12-06T03:45:01Z
74DA3895C332,40,2016-12-04T01:55:00Z
74DA3895C330,17,2016-12-07T05:45:01Z
74DA3895C32A,13,2016-12-07T05:45:01Z
74DA3895C326,19,2016-12-07T05:45:01Z
74DA3895C324,30,2016-12-07T05:45:01Z
74DA3895C322,42,2016-12-07T05:45:01Z
74DA3895C320,49,2016-12-06T13:25:00Z
74DA3895C31E,37,2016-12-07T05:45:01Z
74DA3895C31C,30,2016-12-07T05:45:01Z
74DA3895C318,35,2016-12-07T05:45:01Z
74DA3895C314,35,2016-12-07T05:45:01Z
74DA3895C312,34,2016-12-07T05:45:01Z
74DA3895C30C,37,2016-12-07T05:45:01Z
74DA3895C30A,37,2016-12-07T05:45:01Z
74DA3895C308,35,2016-12-07T05:45:01Z
74DA3895C306,31,2016-12-07T05:45:01Z
74DA3895C304,36,2016-12-07T05:45:01Z
74DA3895C2FE,14,2016-12-07T05:45:01Z
74DA3895C2FC,3,2016-12-07T05:45:01Z
74DA3895C2FA,37,2016-12-07T05:45:01Z
74DA3895C2F8,34,2016-12-07T05:45:01Z
74DA3895C2F4,20,2016-12-07T05:45:01Z
74DA3895C2F2,32,2016-12-07T05:45:01Z
74DA3895C2F0,14,2016-12-07T05:45:01Z
74DA3895C2E8,13,2016-12-07T05:45:01Z
74DA3895C2E4,16,2016-12-07T05:45:01Z
74DA3895C2E2,4,2016-12-07T05:45:01Z
74DA3895C2DC,52,2016-12-07T05:45:01Z
74DA3895C2DA,5,2016-12-07T05:45:01Z
74DA3895C2D4,68,2016-12-07T05:45:01Z
74DA3895C2C4,32,2016-12-07T05:45:01Z
74DA3895C2C0,34,2016-12-07T05:45:01Z
74DA3895C2BE,39,2016-12-07T05:45:01Z
74DA3895C2BC,36,2016-12-07T05:45:01Z
74DA3895C2BA,28,2016-12-07T05:45:01Z
74DA3895C2B8,33,2016-12-07T05:45:01Z
74DA3895C2B6,19,2016-12-07T05:45:01Z
74DA3895C2B4,47,2016-12-07T05:45:01Z
74DA3895C2B2,42,2016-12-07T05:45:01Z
74DA3895C2B0,70,2016-12-07T05:45:01Z
74DA3895C2AE,38,2016-12-07T05:45:01Z
74DA3895C2AC,55,2016-12-06T03:50:01Z
74DA3895C2AA,37,2016-12-07T05:45:01Z
74DA3895C2A2,47,2016-12-07T05:45:01Z
74DA3895C2A0,54,2016-12-06T03:45:01Z
74DA3895C294,39,2016-12-07T05:45:01Z
74DA3895C292,40,2016-12-07T05:45:01Z
74DA3895C290,56,2016-12-06T03:45:01Z
74DA3895C28E,52,2016-12-06T03:50:01Z
74DA3895C286,55,2016-12-06T03:50:01Z
74DA3895C284,51,2016-12-06T03:50:01Z
74DA3895C280,60,2016-12-06T03:50:01Z
74DA3895C27C,54,2016-12-06T03:45:01Z
74DA3895C270,46,2016-12-07T05:45:01Z
74DA3895C230,36,2016-12-07T05:45:01Z
74DA3895C22A,46,2016-12-07T05:45:01Z
74DA3895C224,38,2016-12-07T05:45:01Z
74DA3895C222,37,2016-12-07T05:45:01Z
74DA3895C21E,33,2016-12-07T05:45:01Z
74DA3895C21C,54,2016-12-06T03:40:00Z
74DA3895C21A,47,2016-12-06T03:45:01Z
74DA3895C218,32,2016-12-07T05:45:01Z
74DA3895C214,27,2016-12-07T05:45:01Z
74DA3895C212,32,2016-12-07T05:45:01Z
74DA3895C210,40,2016-12-07T05:45:01Z
74DA3895C20A,35,2016-12-07T05:45:01Z
74DA3895C208,40,2016-12-07T05:45:01Z
74DA3895C1FE,41,2016-12-06T16:40:01Z
74DA3895C1FA,37,2016-12-07T05:45:01Z
74DA388FF744,12,2016-12-06T09:00:00Z
74DA388FF73C,24,2016-12-07T05:45:01Z
74DA388FF6D0,38,2016-12-07T05:45:01Z
74DA388FF670,37,2016-12-07T05:45:01Z
74DA388FF65C,54,2016-12-07T05:45:01Z
74DA388FF65A,81,2016-12-07T05:45:01Z
74DA388FF5C4,32,2016-12-07T05:45:01Z
74DA388FF5BC,19,2016-12-02T01:40:00Z
74DA388FF552,73,2016-12-07T05:45:01Z
74DA388FF54C,9,2016-12-07T05:45:01Z
74DA388FF534,5,2016-12-07T03:10:00Z
74DA388FF52E,15,2016-12-07T03:40:00Z
74DA388FF502,18,2016-12-07T05:45:01Z
74DA388FF4FA,15,2016-12-07T05:45:01Z
74DA388FF4F8,37,2016-12-07T05:45:01Z
74DA388FF4CA,15,2016-12-07T05:45:01Z
74DA388FF4BC,13,2016-12-07T05:45:01Z
74DA388FF4B4,4,2016-12-07T05:45:01Z
74DA388FF49E,13,2016-12-07T05:45:01Z
74DA388FF498,13,2016-12-07T05:45:01Z
74DA388FF43C,13,2016-12-07T05:45:01Z
74DA388FF43A,16,2016-12-07T05:45:01Z
74DA388FF430,15,2016-12-07T05:45:01Z
74DA388FF42E,31,2016-12-07T05:45:01Z
74DA388FF42C,13,2016-12-07T05:45:01Z
74DA388FF42A,12,2016-12-07T05:45:01Z
74DA388FF406,4,2016-12-07T05:45:01Z
74DA388FF3F6,0,2016-12-07T05:45:01Z
74DA388FF3F0,1,2016-12-07T05:45:01Z
74DA388FF3EE,2,2016-12-07T05:45:01Z
74DA388FF3D0,50,2016-12-07T05:45:01Z
74DA388FF3BA,144,2016-12-07T05:45:01Z
74DA388FF3B4,3,2016-12-07T05:45:01Z
74DA388FF3B2,12,2016-12-07T05:45:01Z
74DA388FF3AE,14,2016-12-07T05:45:01Z
74DA388FF3A6,46,2016-12-05T18:25:00Z
74DA388FF3A4,7,2016-12-07T05:45:01Z
28C2DDDD47E7,16,2016-12-07T05:45:01Z
28C2DDDD47DE,2,2016-12-07T05:45:01Z
28C2DDDD47DB,12,2016-12-07T05:45:01Z
28C2DDDD47D7,16,2016-12-07T05:45:01Z
28C2DDDD47D6,45,2016-12-07T05:45:01Z
28C2DDDD47CE,16,2016-12-07T05:45:01Z
28C2DDDD47CC,11,2016-12-07T05:45:01Z
28C2DDDD47CB,79,2016-12-07T05:45:01Z
28C2DDDD47C8,15,2016-12-07T05:45:01Z
28C2DDDD47C7,43,2016-12-07T05:45:01Z
28C2DDDD47C5,33,2016-12-07T05:45:01Z
28C2DDDD47C0,76,2016-12-07T05:45:01Z
28C2DDDD47BC,35,2016-12-07T05:45:01Z
28C2DDDD47BB,14,2016-12-07T05:45:01Z
28C2DDDD47B9,19,2016-12-02T11:55:00Z
28C2DDDD47AD,88,2016-12-07T05:45:01Z
28C2DDDD47A8,13,2016-12-07T05:45:01Z
28C2DDDD47A4,18,2016-12-07T05:45:01Z
28C2DDDD47A2,41,2016-12-07T05:45:01Z
28C2DDDD479F,89,2016-12-07T05:45:01Z
28C2DDDD479E,16,2016-12-07T05:45:01Z
28C2DDDD479C,82,2016-12-07T05:45:01Z
28C2DDDD4790,11,2016-12-07T05:45:01Z
28C2DDDD478C,13,2016-12-07T05:45:01Z
28C2DDDD4781,65,2016-12-07T05:45:01Z
28C2DDDD477E,45,2016-12-07T05:45:01Z
28C2DDDD4774,14,2016-12-07T05:45:01Z
28C2DDDD46F1,15,2016-12-07T05:45:01Z
28C2DDDD4625,23,2016-12-07T05:45:01Z
28C2DDDD4620,55,2016-12-06T05:45:00Z
28C2DDDD4616,30,2016-12-07T05:45:01Z
28C2DDDD45FC,29,2016-12-07T05:45:01Z
28C2DDDD45FA,25,2016-12-05T21:55:01Z
28C2DDDD45E8,24,2016-12-07T05:45:01Z
28C2DDDD45E7,15,2016-12-07T05:45:01Z
28C2DDDD45E2,86,2016-12-07T05:45:01Z
28C2DDDD45E0,13,2016-12-07T05:45:01Z
28C2DDDD45D9,4,2016-12-07T05:45:01Z
28C2DDDD45AA,12,2016-12-07T05:45:01Z
28C2DDDD45A1,16,2016-12-07T05:45:01Z
28C2DDDD459F,13,2016-12-07T05:45:01Z
28C2DDDD459D,13,2016-12-07T05:45:01Z
28C2DDDD459C,15,2016-12-07T05:45:01Z
28C2DDDD459A,13,2016-12-07T05:45:01Z
28C2DDDD4598,15,2016-12-07T05:45:01Z
28C2DDDD4597,38,2016-12-05T12:35:00Z
28C2DDDD4594,80,2016-12-06T02:50:00Z
28C2DDDD4592,16,2016-12-07T05:45:01Z
28C2DDDD458F,11,2016-12-07T05:45:01Z
28C2DDDD458A,13,2016-12-07T05:45:01Z
28C2DDDD4585,21,2016-12-07T05:45:01Z
28C2DDDD4583,11,2016-12-07T05:45:01Z
28C2DDDD457E,14,2016-12-07T05:45:01Z
28C2DDDD457D,40,2016-12-05T16:05:01Z
28C2DDDD457B,87,2016-12-07T05:45:01Z
28C2DDDD457A,31,2016-12-07T05:45:01Z
28C2DDDD4579,16,2016-12-07T05:45:01Z
28C2DDDD4575,29,2016-12-07T02:10:00Z
28C2DDDD4572,31,2016-11-29T06:50:02Z
28C2DDDD4571,15,2016-12-07T05:45:01Z
28C2DDDD456C,12,2016-12-07T05:45:01Z
28C2DDDD456A,13,2016-12-07T05:45:01Z
28C2DDDD4568,14,2016-12-07T05:45:01Z
28C2DDDD4566,18,2016-12-07T05:45:01Z
28C2DDDD455E,18,2016-12-07T05:45:01Z
28C2DDDD4559,45,2016-12-06T17:50:00Z
28C2DDDD4539,10,2016-12-07T05:45:01Z
28C2DDDD4534,12,2016-12-07T05:45:01Z
28C2DDDD4532,19,2016-12-07T05:45:01Z
28C2DDDD452E,24,2016-12-01T01:40:00Z
28C2DDDD4528,22,2016-11-29T09:55:58Z
28C2DDDD4525,29,2016-11-30T09:25:01Z
28C2DDDD4524,35,2016-12-04T13:05:01Z
28C2DDDD451B,12,2016-12-07T05:45:01Z
28C2DDDD450C,8,2016-12-07T05:45:01Z
28C2DDDD4501,1,2016-12-07T05:45:01Z
28C2DDDD44F8,31,2016-12-07T05:45:01Z
28C2DDDD44AA,35,2016-12-07T05:45:01Z
28C2DDDD4463,66,2016-12-01T12:35:00Z
28C2DDDD443A,16,2016-12-07T05:45:01Z
28C2DDDD4423,18,2016-12-07T05:45:01Z
28C2DDDD441E,11,2016-12-07T05:45:01Z
28C2DDDD4414,19,2016-12-07T05:45:01Z
28C2DDDD4413,19,2016-12-07T05:35:00Z
28C2DDDD4408,14,2016-12-07T05:45:01Z
28C2DDDD43FD,42,2016-12-05T12:05:00Z
28C2DDDD43FC,16,2016-12-07T05:45:01Z
28C2DDDD4394,16,2016-12-07T05:45:01Z
28C2DDDD4380,48,2016-12-06T09:15:00Z
28C2DDDD437D,17,2016-12-07T05:45:01Z
28C2DDDD437C,38,2016-12-01T11:30:01Z
28C2DDDD4378,14,2016-12-07T05:45:01Z
28C2DDDD4377,27,2016-11-30T07:45:00Z
28C2DDDD4373,14,2016-12-07T05:45:01Z
28C2DDDD4371,15,2016-12-07T05:45:01Z
28C2DDDD436F,15,2016-12-07T05:45:01Z
28C2DDDD436E,16,2016-12-07T05:45:01Z
28C2DDDD4367,26,2016-12-07T02:55:00Z
28C2DDDD4363,9,2016-12-07T05:45:01Z
28C2DDDD4360,14,2016-12-07T05:45:01Z
28C2DDDD435C,25,2016-12-07T05:45:01Z
28C2DDDD435A,12,2016-12-07T05:45:01Z
28C2DDDD4357,46,2016-12-05T20:25:01Z
28C2DDDD4354,14,2016-12-07T05:45:01Z
28C2DDDD4353,14,2016-12-07T05:45:01Z
28C2DDDD434F,42,2016-12-07T01:00:00Z
28C2DDDD434D,18,2016-12-07T05:45:01Z
28C2DDDD4346,17,2016-12-07T05:45:01Z
28C2DDDD4344,9,2016-12-01T07:15:01Z
28C2DDDD4343,56,2016-12-07T05:45:01Z
28C2DDDD4342,16,2016-12-07T05:45:01Z
28C2DDDD433C,11,2016-12-07T05:45:01Z
28C2DDDD4338,12,2016-12-07T05:45:01Z
28C2DDDD4333,11,2016-12-07T05:45:01Z
28C2DDDD4332,12,2016-12-07T05:45:01Z
28C2DDDD4331,16,2016-12-02T03:55:01Z
28C2DDDD432A,27,2016-12-07T05:45:01Z
28C2DDDD431C,44,2016-12-07T05:45:01Z
28C2DDDD4305,10,2016-12-07T05:45:01Z
28C2DDDD42F7,13,2016-12-07T05:45:01Z
28C2DDDD42C7,14,2016-12-07T05:45:01Z
28C2DDDD4246,15,2016-12-07T05:45:01Z
28C2DDDD4244,17,2016-12-03T09:25:00Z
28C2DDDD4242,11,2016-12-07T05:45:01Z
28C2DDDD4240,9,2016-12-07T05:45:01Z
28C2DDDD423C,13,2016-12-07T05:45:01Z
28C2DDDD423A,38,2016-12-05T11:05:00Z
28C2DDDD4239,13,2016-12-07T05:45:01Z
28C2DDDD4237,26,2016-12-07T05:45:01Z
28C2DDDD4233,17,2016-12-07T05:45:01Z
28C2DDDD4229,13,2016-12-07T05:45:01Z
28C2DDDD41FA,14,2016-12-07T05:45:01Z
28C2DDDD41ED,19,2016-12-07T05:45:01Z
28C2DDDD41EB,16,2016-12-07T05:45:01Z
28C2DDDD41C7,51,2016-12-07T05:45:01Z
28C2DDDD41B2,12,2016-12-07T05:45:01Z
28C2DDDD41A0,23,2016-12-02T09:10:00Z
28C2DDDD415F,34,2016-12-07T05:45:01Z
28C2DDDD415E,19,2016-11-29T15:05:01Z
28C2DDDD415C,20,2016-12-07T05:45:01Z
28C2DDDD4154,23,2016-12-07T05:45:01Z
28C2DDDD4149,15,2016-12-07T05:45:01Z
28C2DDDD4140,36,2016-12-07T05:45:01Z
28C2DDDD40FD,18,2016-12-07T05:45:01Z
28C2DDDD40F0,13,2016-12-07T05:45:01Z
28C2DDDD40E8,13,2016-12-07T05:45:01Z
28C2DDDD40E0,19,2016-12-07T05:45:01Z
28C2DDDD40CB,27,2016-11-30T03:10:00Z
28C2DDDD4023,13,2016-12-07T05:45:01Z
28C2DDDD400A,12,2016-12-07T05:45:01Z
28C2DDDD4003,10,2016-12-07T05:45:01Z
28C2DDDD3FFA,24,2016-12-07T05:45:01Z
28C2DDDD3FE7,5,2016-12-07T05:45:01Z
